sample,PF00003,PF00013,PF00022,PF00034,PF00071,PF00124,PF00125,PF00139,PF00169,PF00185,PF00194,PF00204,PF00235,PF00241,PF00280,PF00294,PF00314,PF00335,PF00349,PF00355,PF00441,PF00445,PF00456,PF00467,PF00504,PF00571,PF00581,PF00588,PF00615,PF00621,PF00642,PF00732,PF00766,PF00784,PF00839,PF00889,PF00892,PF01014,PF01026,PF01041,PF01055,PF01062,PF01067,PF01128,PF01133,PF01151,PF01184,PF01197,PF01232,PF01363,PF01428,PF01434,PF01565,PF01597,PF01625,PF01733,PF01776,PF01786,PF01789,PF01813,PF01928,PF02146,PF02297,PF02401,PF02453,PF02460,PF02507,PF02514,PF02515,PF02517,PF02542,PF02617,PF02685,PF02739,PF02798,PF02893,PF02894,PF03031,PF03040,PF03219,PF03348,PF03388,PF03439,PF03457,PF03577,PF03645,PF03842,PF04012,PF04108,PF04133,PF04137,PF04172,PF04266,PF04278,PF04359,PF04499,PF04607,PF04664,PF04712,PF04727,PF04755,PF04922,PF05018,PF05033,PF05148,PF05185,PF05301,PF05427,PF05477,PF05641,PF05683,PF05783,PF05811,PF05996,PF06090,PF06108,PF06206,PF06421,PF06432,PF06565,PF06602,PF06859,PF06925,PF06965,PF07106,PF07650,PF07784,PF07876,PF08030,PF08123,PF08125,PF08221,PF08232,PF08385,PF08393,PF08551,PF08713,PF08773,PF08839,PF08854,PF09286,PF09333,PF09353,PF09728,PF09747,PF09793,PF10188,PF10211,PF10235,PF10252,PF10367,PF10601,PF10672,PF11152,PF11175,PF12329,PF12352,PF12738,PF12775,PF12796,PF12816,PF13041,PF13383,PF13401,PF13407,PF13462,PF13507,PF13637,PF13864,PF13886,PF13913,PF13917,PF13925,PF14259,PF14727,PF14778,PF14782,PF14870,PF15104,PF15782,PF16158,PF16313,PF16672
O1393LB_r4,0,915.277981,1863.155425,567.944092,4246.792733,6.894579,794.328766,0,1064.490869,60.03204,0,37.866780999999996,13.821102999999999,198.322344,30.653166,350.028346,0,23.244579,0,2488.785689,496.836186,79.891417,606.07827,85.788023,26041.286893,64.078096,464.167931,127.304559,309.745569,6.429296,301.98712,86.634516,205.923272,22.07647,0,36.107591,263.543446,211.424284,143.112261,7.119214,399.770045,190.648136,39.358387,29.955254,57.984414,313.531865,0,0,0,1118.953402,69.715016,439.913625,170.875517,269.486363,382.42635,133.242525,669.956088,295.070319,103.57717199999999,110.549901,0,290.762973,425.999963,152.751712,0,151.735497,0,110.864953,0,32.587938,19.614839,55.909384,9.124384,5.032679,601.65105,0,0,388.502226,0,280.410901,510.650222,121.01576200000001,48.007202,75.16044,299.087468,421.322419,41.832111999999995,138.540109,49.795265,0,56.636681,0,0,0,0,0,172.410118,0,320.190607,56.076195,144.216831,21.428781,381.455498,42.306613999999996,38.156362,19.220194,3.85076,0,32.498242,2.878594,53.629272,59.366045,8.843367,113.613425,34.356444,6.828011,0,21.549174,30.547863999999997,60.038585,46.381848,82.582821,169.896821,0,17.404814,0,0,114.877188,14.137033,98.384789,9.567943,0,0,17.971388,27.113714,44.351105000000004,0,0,6.400475,0,986.753448,41.9928,179.146393,56.314939,0,102.332907,34.170818,184.788285,18.639874,118.303854,49.236866000000006,0,6.11189,9.380219,0,0,357.517698,18.964225,15.83807,5041.766093,50.020528999999996,139.67573000000002,51.921649,6.988218,0,0,19.112454,550.002613,238.475743,0,33.158068,21.853474,8.898717,56.461022,7.204867,0,26.035377,33.556671,0,0,297.58929,9.786757999999999,0
OchrD_r1,0,375.194551,3412.9240120000004,3845.429593,4508.3912629999995,3.6417420000000003,300.011689,13.565194,892.293555,17.084631,10.165395,11.576423,10.366223999999999,502.06093100000004,102.061391,426.866287,10.37598,4.624303,0,837.40546200000006,458.219206,157.889515,61.458537,150.08689,735.247388,40.507114,286.551003,49.116468999999995,40.149247,3.2398409999999997,913.212124,12.704559,137.76536,3.132649,0,163.348127,60.710147,114.61776,57.389606,0,161.215417,94.710088,0,1.752256,37.943821,744.41065,569.947371,0,0,291.142417,52.279022,78.692798,13.19444,464.670186,60.523134,19.805345,3494.609141,269.40630799999997,5.682223,55.061073,1.024466,45.400009,1539.249822,18.376792000000002,0,0,0,4.64442,0,14.058316,3.754856,0,51.525124,16.284799,330.579154,0,0,92.352759,0,360.91039,39.10912,93.589666,12.472195,3.025039,72.630258,95.32945600000001,1.078467,7.283650000000001,0,0,22.411024,0,0,9.121068000000001,7.615889,0,16.656607,19.856237,96.411146,80.501578,30.295614999999998,7.915452999999999,394.604286,12.765517,6.033504,25.262727,7.606564,55.073201999999995,0,0,229.43780099999998,0,26.236778,10.970571,0,22.67867,0,0,3.5856320000000004,72.733666,21.775164,11.765704,4.346727,0,10.507812,255.379099,42.836931,18.410837,12.25583,93.200327,5.412726,0,0,13.897987,12.525126,0,0,0,0,1.795688,799.341488,7.310116,24.158986,6.941593,0,121.584202,66.584864,76.426467,0,196.980892,7.48461,0,7.481263,4.133852,0,0,43.724008,3.8261300000000005,0,1064.508519,0,5.812428000000001,57.024567000000005,0,0,30.070668,15.995428,293.378716,92.348596,0,40.676994,10.327688,2.180932,31.508602,0,0,6.54435,23.281439,0,0,350.874836,0,0
OchrD_r2,0,206.56473499999998,2964.865011,3982.715668,4740.617053,1.232134,363.345891,15.619059,871.5543749999999,20.166396,8.593999,9.501388,10.989297,3319.575524,79.034031,351.308138,18.592859,0,0,829.749056,500.915492,171.608661,68.738918,150.060766,679.966325,41.574828,171.2236,49.356186,52.005793,32.144653999999996,839.224655,19.660042,201.126317,1.6554980000000001,0,112.161961,56.230721,208.37449800000002,65.580961,0,85.94157,101.495857,2.599287,1.63825,238.01855600000002,828.382036,563.834788,0,0,93.978673,14.729982,65.94514799999999,12.603743,419.906488,123.753843,31.797348,3239.070649,216.970937,6.1356079999999995,179.403871,2.304412,55.493552,1272.939232,21.698039,0,0,0,3.7892789999999996,0,18.772795000000002,8.962338,0,53.722816,7.975566,467.950192,0,0,98.116781,0,313.505907,38.913686,62.625232,12.736821,0,77.879068,110.033967,0.90684,11.385233,0,0,24.020780000000002,0,0,8.619498,0,0,17.308052,22.706147,22.651315,121.824729,33.452666,6.586003,258.83347200000003,11.987161,3.697841,26.413347,7.424337,43.292192,7.822012,0,307.35575600000004,0,28.923968,10.843492999999999,0.428077,21.570716,0,0,1.98487,73.01938,20.52811,13.990993,4.111001,0,10.536809,5.485648,41.178627,23.736905,5.024630999999999,95.475103,5.438871,0,0,9.877417,9.846513999999999,0,0,0,0,1.553483,558.935942,8.140475,13.330251,11.452442000000001,0,180.54952,63.655688,96.70142,0,143.19657099999998,0,0,8.078869000000001,4.209972,0,0,71.99182400000001,3.123416,0.627436,1058.301916,0,3.927321,66.949301,0,0,0,10.752911000000001,179.336401,126.291622,0,64.799067,14.813273,5.205143,0,34.399966,0,7.8528519999999995,14.221653,0,0,202.576326,0,0
OchrD_r3,0,366.424103,2930.210561,3796.3985709999997,4804.631645,4.378367,287.465324,13.179608,1062.196227,15.257169,8.083197,10.690487000000001,10.897195,422.76121800000004,52.69016,635.336788,11.926295,5.685748,0,739.9617010000001,648.589292,149.22195,78.429242,187.51408800000002,641.292233,42.462823,324.437316,49.208137,48.186215000000004,41.091021000000005,831.708217,18.490038000000002,161.990475,17.730957,0,171.338654,60.198472,119.24696,63.435472,0,114.49455999999999,130.139512,0.622661,2.151108,44.099683,971.9425239999999,598.208133,0,0,127.714737,50.093309,79.738852,16.457114999999998,437.462112,120.982407,30.628149999999998,3391.032124,233.896703,1.048286,268.070101,1.304927,51.279514999999996,1277.991007,31.848536,0,0,1.1675,3.8526490000000004,0,16.371171,3.900894,0.863617,49.123809,15.873182000000002,416.613364,0,0,95.860775,0,152.252174,38.983317,93.156065,12.999754,0,62.303247,108.60784,1.196239,7.016642,0,0,17.948616,0,0,0,0,0,12.552836,29.090865,56.006591,181.43110099999998,30.305191,7.442146,223.04474000000002,11.000361,7.898692,25.243361999999998,6.330468,49.066341,8.844714,0,214.57005199999998,0,30.007967,12.694168,0,22.685724,0,0,1.691869,78.282167,28.147783,14.523623,4.355831,0,10.63899,12.274417999999999,44.511756,16.687723,5.132407,64.830724,5.530824,0,0,9.716836,6.951381,0,0,0,0,1.580405,829.133528,14.611502,19.751881,14.452959,0,100.746907,56.135979,60.37193,0,106.106848,0,0,10.067765999999999,4.424348,0,0,56.339113,3.538269,0,1149.192794,0,4.896917999999999,56.072134,0,0,0,12.46127,139.812646,109.396252,0,56.900441,10.613973,5.015307,24.797363,0,0,8.06951,13.063203,0,0,217.761959,0,0
OchrL_r1,0,426.870636,1771.135186,1384.583683,4631.211458,2482.369047,524.935209,22.709182000000002,1292.185111,77.916422,3.564866,10.505555000000001,15.352135,1118.490983,87.88445399999999,647.267379,17.640045999999998,11.934631999999999,0,518.350672,170.110243,132.868466,59.626363,62.574971000000005,4645.291177,49.540145,112.47529,66.74967,97.047313,41.809701,923.142594,27.105344,69.79679,5.460368,0,28.433881,198.303723,40.406811,92.277426,0,204.881782,161.35916799999998,0,6.027762,12.186767,1696.3394660000001,744.691561,0,0,463.824228,46.520756999999996,192.940528,215.992254,86.914743,93.428898,26.893414,960.357725,140.516923,18.712204,32.554861,1.557396,111.072956,575.810479,35.403331,0,0,0,17.831594,0,11.079818,26.668754999999997,0,36.518374,28.589771,379.890707,0,0,156.310396,0,521.754888,59.753485,83.905885,19.302688,0,78.281476,99.560056,1.379993,38.480249,0,0,19.473799,0,0,83.235428,9.670677,0,31.415416,0,263.610318,121.633979,32.628941000000005,7.059804,314.15342,28.581387,13.060474,20.246006,8.295084,62.244389999999996,6.987621,0,49.142292,0,12.266057,33.202571,0.213291,8.992673,0,0,1.943958,228.148536,38.841217,11.611619,8.568534,0,25.401518,50.090377,50.280508,7.468654,13.903148,127.44836699999999,2.200229,0,0,4.867313,4.283355,0,0,0,0,3.393772,2226.728985,118.489129,38.216417,19.968792,0,144.712079,50.58445,157.542127,0,87.88075199999999,0,0,12.985867,5.362739,0,0,46.029576,5.283997,0,2667.141871,0,17.010203999999998,84.675659,1.46654,0,0,30.101441,131.46098,154.743654,0,72.96416599999999,10.438919,6.686914,35.635647999999996,40.579750999999995,0,7.445252,48.927553,0,0,1504.01747,0,0
OchrL_r2,0,497.631091,1706.078743,731.324841,4362.020858,2530.853488,790.023161,24.329857,1215.507773,50.943729,5.10165,12.024374,12.960844,1069.306801,120.030482,283.292318,20.192110999999997,16.781461,0,612.059447,202.231687,127.088069,72.416648,47.66829,6216.395062,33.922352,101.583284,61.104897,116.144171,36.654605,1082.056287,31.078866,60.579601,3.940401,0,60.194363,157.32297,34.885131,79.814902,0,198.687379,163.509122,0,4.89717,9.656978,1825.8616069999998,559.437899,0,0,585.719637,48.471953,172.57859,208.42649600000001,75.614322,63.525953,16.858413,1246.78539,180.599247,76.335157,72.589215,0.615241,102.987848,228.10885100000002,62.762506,0,0,0,16.378257,0,15.445371,46.941967999999996,0,33.367326,15.042745,386.704242,0,0,183.152309,0,541.677914,53.230871,78.821248,18.673137,0,81.564087,182.60918,1.922853,35.566898,0,0,22.27933,0,0,86.437433,8.379289,0,41.373282,5.126432,269.432709,101.161608,31.001646,8.975262,369.855566,11.983612,13.258913,19.078813,13.163822,38.151486,4.684593,0,41.18468,0,9.213084,28.624914,6.203889,7.788751,0,0,2.206357,293.626656,29.096061,11.321968,6.0555900000000005,0,23.533496,0,51.067672,5.789616,11.690361000000001,129.069345,1.821784,0,0,6.097708,30.334464999999998,0,0,0,0,0,1972.1263430000001,98.731164,33.951543,16.344197,0,150.063604,46.369836,118.339348,0,81.20211,8.734512,0,9.066609,5.117805,0,0,52.729174,3.6166139999999998,0,2512.841684,0,23.034736000000002,86.58901900000001,0,0,0,26.97538,216.376884,178.325083,0,72.121975,7.299019,7.1017,18.484878000000002,0,0,7.050115,34.270022,0,0,1739.345907,0,0
OchrL_r3,0,605.290887,1926.21937,1037.281583,4928.290988,2628.568072,359.915299,36.443157,1332.688048,25.056925,6.109771,12.106879,15.693823000000002,1428.454815,91.928097,595.2118,22.773515,11.703661,0,824.8632759999999,171.57882999999998,172.496213,95.89670600000001,59.951722999999994,8982.885253,56.050143,119.329028,71.389414,111.982395,46.528000999999996,1003.8813299999999,48.547409,51.793103,137.580362,0,77.54716,75.482194,37.263753,63.638849,0,252.209134,176.732856,0,9.814475,13.508217,2187.583029,1079.061289,0,0,428.122469,44.543016,201.091546,126.767393,85.681511,88.60248,28.332428,1140.062734,179.398439,32.056678,57.881352,1.728899,74.735221,493.038642,96.054553,0,0,0,47.682216999999994,0,14.378267000000001,37.495265,0,43.607077,30.281399999999998,445.705206,0,0,190.286249,0,618.279139,52.136153,94.57936,17.310794,1.211737,61.111396,88.184954,0.467421,52.047026,0,0,27.582526,0,0,96.63968,0,6.091147,32.858569,23.912515000000003,90.806052,75.528558,36.955687,7.8818459999999995,190.179951,21.760754,16.783795,16.242417,10.730704999999999,40.482439,7.057704,0,88.692898,0,10.520964,44.893045,0,6.341402,0,0,2.20043,177.113035,44.311824,14.172006,13.192900999999999,0,14.244195,5.563006,56.579693,8.295918,21.978548,130.39097,2.392653,0,0,7.8739,7.2654890000000005,0,0,0,0,0,2499.259347,127.90464,49.582197,21.925018,0,182.117873,52.058737,75.863976,0,64.924632,0,0,13.847004,5.536086,0,0,37.330847,6.041387,0,2415.975576,0,20.771033,92.511279,1.586926,0,42.359487,26.534613999999998,179.000637,80.105463,0,56.887057,9.947809999999999,6.6436210000000004,34.261151,1.644993,0,7.355354,57.887409,0,0,770.604941,0,0
OchrLB_r1,0,477.42627,4796.310609,2980.040446,5966.254435,7.139615,327.601939,10.370717,1087.437054,8.236612,7.5167649999999995,17.168728,13.054066,3155.393215,56.167659,873.727239,23.546736000000003,7.5745130000000005,0,881.911607,787.415887,402.911836,109.61966600000001,133.59986800000001,2020.131993,35.182995,1619.4801790000001,66.070401,48.584169,41.589265000000005,1071.932345,32.442926,219.276362,57.840392,0,107.304158,71.651221,130.667205,79.413897,0,173.55577,57.480853,0,1.582897,42.016195,1102.2768919999999,176.311383,0,0,162.504308,41.612676,110.798085,20.569208,470.65866900000003,171.299746,38.588762,3186.461557,598.108745,7.718618,73.14564,0,61.469979,1297.076168,33.855451,0,0,0.844051,23.279318,0,12.931980000000001,9.856593,0,140.26146699999998,19.886872999999998,1022.06748,0,0,114.381488,0,385.719757,47.043811,116.79187399999999,18.297546,0,164.555308,352.06608,2.066192,29.191352,0,0,18.267841999999998,0,0,16.414231,0,0,18.739859,14.249122,30.012182,104.11657299999999,20.79358,6.241327,285.327767,16.573158,8.040882,24.496502999999997,7.410648,64.104841,12.327338000000001,0,153.457864,0,28.881762,33.159923,0,84.564857,0,0,1.649003,96.904178,37.581221,16.379399,6.957083,0,13.882603999999999,11.373211,43.245703,12.193653,6.668236,117.619721,11.421721,0,0,12.673793,7.529552,0,0,0,0,2.3736770000000003,3514.972123,9.68923,35.473797,21.230372,0,148.005314,73.904043,70.041579,0,155.69865800000002,0,0,15.602993,7.532894,0,0,0,4.787444,0,1402.261691,0,8.403301,92.628368,0,0,0,9.032345,190.903245,122.825538,0,43.294051,14.326255,7.70639,18.713151,43.945159000000004,0,9.372157,48.337277,0,0,351.018153,0,0
OchrLB_r2,0,322.099003,3997.5241809999998,3184.109833,5163.225312,7.588486,283.74834400000003,18.241827999999998,1106.723827,9.454592,8.776335,13.970002000000001,12.083676,1771.660444,95.80397699999999,654.769217,26.746505,7.481671,0,898.007264,823.143346,230.961922,88.01975300000001,123.37794400000001,2657.407897,19.973451,890.5579409999999,61.805065,49.601465,37.652288,989.9954150000001,34.945886,152.995745,20.363788000000003,0,245.54710500000002,77.24669899999999,158.269794,78.486629,0,172.227904,63.347015999999996,0,2.121485,42.887496999999996,1040.014205,395.397729,0,0,142.78994,47.683174,66.206498,17.576929,464.91669,170.18968800000002,38.869175,2997.549289,450.54591300000004,8.269909,200.74377,10.622214,75.751137,1109.584209,29.395038,0,0,1.39702,21.140061000000003,0,16.359327,7.835819,0,103.601867,14.696431,936.882375,1.413147,0,105.130882,0,207.192159,45.712379,113.196381,16.550609,0,73.761684,196.432759,1.435984,0,0,0,19.550579,0,0,15.220559,17.062875,0,12.449571,17.573961999999998,29.77025,116.514587,21.872333,11.710811,183.49784200000002,18.521188000000002,8.474972,25.0799,7.917795,44.564299999999996,12.238217,0,135.151881,0,118.563071,36.144671,0,23.992042,0,0,0,102.062128,37.075914,12.633558,5.265144,0,14.296871999999999,0,41.655099,14.421334000000002,5.072866,90.836743,9.913475,0,0,8.862694,8.431509,0,0,0,0,2.3681,2593.737713,15.718008,34.378769,18.01569,0,134.197022,69.26668,87.883319,0,145.75572300000002,0,0,18.977567,7.046605,0,0,49.467624,4.444286,0,1261.949699,0,7.478727,77.09199100000001,0,0,0,8.136663,150.181251,133.740737,0,51.131382,13.545401,6.749942,0,0,0,11.940197,45.777115,0,0,222.99152700000002,0,0
OchrLB_r3,0,259.25002,2817.65335,3435.16935,4131.287783,9.390892,218.29314100000002,12.82234,711.431526,10.169606,17.10754,10.069917,8.797047,1506.946054,199.250973,431.988399,20.382302,4.92347,0,770.350779,446.371154,126.147389,54.032505,138.577761,2253.396847,19.580327,515.355055,50.364543999999995,53.349138,29.415345,792.780855,10.76579,176.084764,0.903905,0,179.326332,55.780791,95.677358,58.843009,0,130.200269,42.749465,0,1.569428,223.130061,721.539298,85.977353,0,0,99.275094,42.621958,78.23196,8.974266,443.890123,78.28921,10.626687,4357.677031,221.330183,5.912715,120.695004,3.691759,61.181886,1416.786975,26.526882,0,0,0.991333,82.88816299999999,0,15.836616,5.977746,0.594181,63.524989000000005,16.479033,375.192207,0,0,83.765153,0,332.775365,35.902989,91.09589,8.830789,21.282656,39.971049,127.384917,2.651975,11.142279,0,0,13.799448,0,0,0,0,0,27.062833,25.067155,81.452939,122.001911,15.156991,5.701521,343.472468,5.40245,3.55737,21.253958,7.077611,7.601157,4.690662,0,81.966399,0,24.639214,15.944206999999999,0,13.512045,0,0,1.6334650000000002,51.393648999999996,21.481693,11.877673000000001,2.853362,0,8.266743,154.817198,39.246039,12.805216,12.214117,93.929774,3.979016,0,0,4.251547,15.786924,0,0,0,0,2.240582,784.865869,6.727635,29.715588,8.255153,0,167.348535,49.17003,120.546511,0,110.388456,2.612269,0,9.915409,5.989882,0,0,58.458488,2.966164,3.674099,960.897436,0,7.68171,57.01066,0,0,30.707562,7.395409,191.662796,97.138465,0,54.830654,6.846228,4.023153,17.052928,0,0,7.858104,24.897137,20.879551,0,284.996369,0,108.374508
PyrHN_r1,0,721.854102,292.374394,119.392183,850.391699,77.611151,100.169127,0.516466,66.070286,17.391527,298.192088,6.412552,171.119722,303.764688,0,783.734311,0,0,3.597047,30.353881,32.067793,8.457434,239.033357,9.914891,24470.714213,218.352614,594.605746,40.878369,0,0,156.860974,3.061838,0,4.5746329999999995,351.140055,188.738717,83.784863,0,21.141335,231.023098,16.85936,194.748955,3.315111,13.160619,31.478640000000002,101.600782,0,242.33251,1.8686639999999999,3.588838,57.030173,366.237256,12.305582000000001,199.659762,189.391448,35.576889,1503.950264,31.343693000000002,846.480006,20.12456,0,15.280114,189.755129,94.126908,118.989402,29.776706,774.877367,234.955592,0,45.893648,12.042747,23.845107000000002,15.332766,8.310439,129.535027,35.692119,0,88.508551,9.758126,415.642534,25.033661000000002,0,1.827016,106.675273,5.519526,92.806068,0,100.611902,0,0,4.52362,25.385932,1.142478,9.002476,19.516654000000003,12.100994,6.4243380000000005,0,10.431858,6.4568639999999995,117.149145,0,336.412595,9.909974,46.868882,37.28661,4.554723,0,6.225277,1.19464,3.763738,0,42.849157,6.030989,13.413669,91.713081,0,0,10.965271,32.763252,0,8.332471,1.879426,1.05276,8.126625,2.086086,10.289841000000001,2.513952,2.942583,26.129864,15.177919,0,0,5.216882,16.310667,25.531951999999997,0,0,0.557957,10.41324,0,0,99.02499,9.657394,1.721026,20.224397,15.171966000000001,27.653137,10.653134,99.705712,13.842592,39.29571,4.186615,8.461402,0,5.291601,28.131693,5.46274,14.786019,2057.493907,0,346.609009,0,4.862823,0,22.733188,20.148734,171.838406,39.91578,6.929962000000001,10.138891,8.380316,3.333246,131.848154,3.6535,1.844413,7.854874,93.743864,19.878089,0,35.321656999999995,1.689112,0
PyrHN_r2,0,667.33341,420.975703,80.935183,1146.953286,79.821583,123.754385,0,90.445935,33.050322,436.24940100000003,5.301002,208.379657,392.166292,0,1093.386863,0,0,4.953156,43.105167,35.434235,12.090089,403.91310400000003,14.274543000000001,42639.940366,376.207087,787.274861,64.517212,0,0,206.893568,3.0103619999999998,0,0,521.146023,272.841312,94.963287,0,23.811858,294.447953,21.895781,213.86280000000002,3.237781,13.832616999999999,47.033375,176.173648,0,313.676969,1.160161,2.5699549999999998,114.18375,504.15404900000004,13.562694,272.057033,245.068353,29.841442999999998,2169.319772,38.433904999999996,1171.6888900000001,35.440734,0,20.481768,266.234321,125.315565,124.522026,35.420673,1342.724694,415.277281,0,60.835492,19.513678,33.646923,22.421736,8.958979,172.56426,42.33489,0,73.975243,21.928182999999997,411.43943299999995,8.447512,0,3.319787,160.898512,7.656113,139.990745,0,139.09622000000002,0,0,9.178289,43.758173,4.342059,12.168358000000001,19.498687999999998,19.28439,3.958182,0,19.590909,8.206115,148.279047,0,386.372815,12.095784,29.227545,37.247843,4.700337,0,11.473487,0,0.578401,0,24.679199,7.393243999999999,11.960325,49.191519,0,0,11.378350000000001,63.811025,0,9.073772,1.742848,1.909316,20.270156,0.59814,9.890202,0,0.603743,39.129047,15.458932,5.333939,1.754458,7.225405,19.76399,43.407059,0,0,1.711337,11.763555,0,0,83.532231,11.905505,3.7665960000000003,30.227957,16.393627,33.828157,12.89661,129.100684,11.826941,6.439698,0.53749,13.094555,0,6.13942,50.245402,4.9864310000000005,13.721661000000001,2469.461672,0.904765,385.477932,0,1.900196,0,18.529143,10.149065,204.428561,73.189365,20.670327999999998,6.662725,17.175142,3.845198,149.080891,3.205888,3.328294,19.759679,96.953333,22.967589,0,44.473652,2.970841,0
PyrHN_r3,0,970.5246609999999,415.097787,16.313533,1070.401109,91.665092,105.073482,0.393812,89.651141,19.622759,438.757735,5.653148,200.311206,361.05167700000004,0,1005.312396,0,0.718573,5.277399,47.156844,40.89742,11.819642,64.74143500000001,16.457361000000002,41577.555794,320.667813,764.222147,57.712741,0,0,159.435226,2.9379790000000003,0,0.095314,584.407086,258.696055,108.66866,0,22.450727999999998,184.643056,24.813183,228.738691,3.875949,15.406634,61.50369,122.429755,0,297.125594,1.679275,1.894824,119.921957,556.102484,16.431564,258.462306,215.510807,27.653877,1784.3295329999999,35.875938,961.273676,24.994748,0,19.674166,226.976917,75.04458,95.697434,34.886881,1139.052031,403.609134,0,61.178470000000004,18.054792,27.184984999999998,17.595456,10.852389,137.995135,33.695763,0,76.553574,11.622679,312.68217799999996,19.32106,0,2.595312,176.467549,7.013737,116.991308,0,57.082759,0,0,3.90618,35.897971,3.253789,16.578922,22.64253,14.681883000000001,5.751449,0,16.568588,8.144877000000001,151.215301,0,379.514254,0.258806,52.589580000000005,20.725932,5.668314,0,7.588127,1.213946,4.425326,0,30.79226,10.590574,15.194711,88.919824,0,0,6.161007000000001,44.725274,0,8.15445,4.193865000000001,2.995729,11.256504,10.536334,14.981036,0,0,33.968658,17.164148,5.000611,1.164797,4.9572780000000005,23.504926,37.095546,0,0,1.508117,13.784111,0,0,109.587762,13.967253,2.413932,28.982086,19.734693,30.340468,13.163571,116.346094,12.171031,7.569249,3.6397589999999997,11.122353,0,5.208678,43.304589,5.687075,17.106234,2475.086886,0.59697,417.081048,0,2.496321,0,26.634967,18.978767,161.425596,48.890509,9.409551,10.013271,1.859174,3.079402,144.253204,3.431562,1.093046,5.24764,88.164868,30.830472999999998,0,70.122573,2.833889,0
